lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.543663,9.234681,POINT (9.234681129455566 45.54366302490234),shop,mobile_phone,shop,leisure
45.542194,9.237503,POINT (9.237503051757813 45.54219436645508),shop,hairdresser,shop,leisure
45.542904,9.234431,POINT (9.234431266784668 45.54290390014648),office,insurance,office,office
45.542572,9.234671,POINT (9.234670639038086 45.54257202148438),shop,newsagent,shop,leisure
45.47638,9.205731,POINT (9.205731391906738 45.47637939453125),amenity,restaurant,amenityfood,food
45.500954,9.238029,POINT (9.238028526306152 45.50095367431641),amenity,place_of_worship,amenity,leisure
45.469143,9.196927,POINT (9.196927070617676 45.46914291381836),shop,shoes,shop,leisure
45.496952,9.180837,POINT (9.18083667755127 45.49695205688477),amenity,restaurant,amenityfood,food
45.441265,9.175825,POINT (9.175825119018555 45.44126510620117),amenity,place_of_worship,amenity,leisure
45.496994,9.131637,POINT (9.131636619567871 45.49699401855469),shop,hardware,shop,leisure
45.453724,9.168741,POINT (9.168741226196289 45.4537239074707),amenity,cafe,amenityfood,food
45.45316,9.167277,POINT (9.167277336120605 45.45315933227539),office,advertising_agency,office,office
45.45322,9.167214,POINT (9.167214393615723 45.45322036743164),amenity,restaurant,amenityfood,food
45.453022,9.166606,POINT (9.166605949401855 45.45302200317383),amenity,restaurant,amenityfood,food
45.4532,9.167155,POINT (9.167155265808105 45.45320129394531),amenity,fast_food,amenityfood,food
45.453953,9.169061,POINT (9.169060707092285 45.45395278930664),amenity,bar,amenityfood,food
45.450027,9.140553,POINT (9.14055347442627 45.45002746582031),amenity,cafe,amenityfood,food
45.44878,9.142285,POINT (9.142285346984863 45.44878005981445),amenity,cafe,amenityfood,food
45.44915,9.14345,POINT (9.143449783325195 45.44915008544922),amenity,cafe,amenityfood,food
45.44893,9.143752,POINT (9.143752098083496 45.44892883300781),amenity,bar,amenityfood,food
45.44632,9.134674,POINT (9.134674072265625 45.44631958007813),shop,tobacco,shop,leisure
45.44975,9.1364155,POINT (9.136415481567383 45.44974899291992),amenity,cafe,amenityfood,food
45.44979,9.136504,POINT (9.136504173278809 45.44979095458984),shop,tobacco,shop,leisure
45.450115,9.140498,POINT (9.140498161315918 45.45011520385742),shop,tobacco,shop,leisure
45.4455,9.132172,POINT (9.132171630859375 45.44549942016602),shop,tobacco,shop,leisure
45.448456,9.139231,POINT (9.139230728149414 45.44845581054688),amenity,cafe,amenityfood,food
45.448788,9.140088,POINT (9.140088081359863 45.44878768920898),amenity,restaurant,amenityfood,food
45.44906,9.139757,POINT (9.13975715637207 45.44905853271484),amenity,cafe,amenityfood,food
45.44976,9.141639,POINT (9.14163875579834 45.44976043701172),amenity,restaurant,amenityfood,food
45.449463,9.141572,POINT (9.141571998596191 45.449462890625),amenity,cafe,amenityfood,food
45.45142,9.141697,POINT (9.141696929931641 45.45141983032227),amenity,cafe,amenityfood,food
45.452496,9.142875,POINT (9.142874717712402 45.45249557495117),amenity,cafe,amenityfood,food
45.452713,9.144539,POINT (9.144538879394531 45.45271301269531),amenity,cafe,amenityfood,food
45.45255,9.145039,POINT (9.145038604736328 45.45254898071289),amenity,cafe,amenityfood,food
45.45293,9.145221,POINT (9.145220756530762 45.45293045043945),shop,tobacco,shop,leisure
45.452988,9.146424,POINT (9.146424293518066 45.45298767089844),amenity,cafe,amenityfood,food
45.453243,9.147189,POINT (9.147189140319824 45.45324325561523),amenity,cafe,amenityfood,food
45.453312,9.147402,POINT (9.147401809692383 45.45331192016602),shop,bakery,shop,leisure
45.4528,9.149835,POINT (9.149834632873535 45.45280075073242),amenity,bar,amenityfood,food
45.45357,9.147168,POINT (9.147168159484863 45.45357131958008),shop,gift,shop,leisure
45.452244,9.141588,POINT (9.14158821105957 45.45224380493164),shop,sports,shop,leisure
45.451294,9.151137,POINT (9.151137351989746 45.4512939453125),shop,tobacco,shop,leisure
45.45146,9.150624,POINT (9.15062427520752 45.45146179199219),shop,supermarket,shop,leisure
45.45192,9.150752,POINT (9.150752067565918 45.45191955566406),amenity,restaurant,amenityfood,food
45.452084,9.150675,POINT (9.150674819946289 45.45208358764648),amenity,cafe,amenityfood,food
45.451977,9.150307,POINT (9.150306701660156 45.45197677612305),amenity,cafe,amenityfood,food
45.44945,9.151322,POINT (9.151322364807129 45.4494514465332),amenity,cafe,amenityfood,food
45.45077,9.138566,POINT (9.138566017150879 45.45077133178711),amenity,cafe,amenityfood,food
45.45012,9.136499,POINT (9.136499404907227 45.45011901855469),amenity,bar,amenityfood,food
45.45137,9.135818,POINT (9.135817527770996 45.45137023925781),shop,tobacco,shop,leisure
45.45143,9.136043,POINT (9.136042594909668 45.45143127441406),shop,kiosk,shop,leisure
45.451256,9.135482,POINT (9.135481834411621 45.45125579833984),amenity,cafe,amenityfood,food
45.45129,9.135573,POINT (9.135573387145996 45.45129013061523),amenity,restaurant,amenityfood,food
45.448887,9.13959,POINT (9.139590263366699 45.44888687133789),amenity,restaurant,amenityfood,food
45.44801,9.139885,POINT (9.139884948730469 45.4480094909668),amenity,restaurant,amenityfood,food
45.5023,9.113469,POINT (9.113469123840332 45.50230026245117),shop,car_repair,shop,leisure
45.50305,9.093778,POINT (9.093777656555176 45.5030517578125),office,government,office,office
45.53623,9.033585,POINT (9.033584594726563 45.53622817993164),amenity,restaurant,amenityfood,food
45.537724,9.034037,POINT (9.034036636352539 45.53772354125977),office,government,office,office
45.499447,9.131399,POINT (9.131399154663086 45.49944686889648),shop,pet,shop,leisure
45.497772,9.130981,POINT (9.1309814453125 45.49777221679688),shop,car_repair,shop,leisure
45.497112,9.131074,POINT (9.131073951721191 45.49711227416992),amenity,cafe,amenityfood,food
45.497154,9.13184,POINT (9.131839752197266 45.49715423583984),amenity,restaurant,amenityfood,food
45.498558,9.132284,POINT (9.132284164428711 45.49855804443359),shop,car,shop,leisure
45.49948,9.129776,POINT (9.129776000976563 45.49948120117188),amenity,restaurant,amenityfood,food
45.499546,9.130013,POINT (9.130013465881348 45.49954605102539),amenity,cafe,amenityfood,food
45.496326,9.133279,POINT (9.133278846740723 45.4963264465332),amenity,cafe,amenityfood,food
45.497227,9.131617,POINT (9.131616592407227 45.49722671508789),amenity,cafe,amenityfood,food
45.496716,9.132956,POINT (9.132955551147461 45.4967155456543),shop,bicycle,shop,leisure
45.530636,9.128115,POINT (9.128114700317383 45.53063583374023),shop,bakery,shop,leisure
45.508713,9.201075,POINT (9.201074600219727 45.50871276855469),amenity,cafe,amenityfood,food
45.509773,9.207677,POINT (9.207676887512207 45.50977325439453),shop,car_repair,shop,leisure
45.511086,9.210743,POINT (9.210742950439453 45.51108551025391),office,government,office,office
45.508118,9.202078,POINT (9.202077865600586 45.50811767578125),shop,perfumery,shop,leisure
45.492165,9.184479,POINT (9.184478759765625 45.49216461181641),shop,lamps,shop,leisure
45.49368,9.180556,POINT (9.180556297302246 45.49367904663086),amenity,cafe,amenityfood,food
45.49352,9.182249,POINT (9.182249069213867 45.4935188293457),office,company,office,office
45.49194,9.184055,POINT (9.184055328369141 45.49193954467773),shop,jewelry,shop,leisure
45.508648,9.200672,POINT (9.200672149658203 45.50864791870117),shop,hairdresser,shop,leisure
45.51153,9.200801,POINT (9.200800895690918 45.51153182983398),shop,computer,shop,leisure
45.483925,9.189139,POINT (9.189139366149902 45.48392486572266),amenity,restaurant,amenityfood,food
45.49249,9.184289,POINT (9.18428897857666 45.49248886108398),shop,clothes,shop,leisure
45.492798,9.18442,POINT (9.184419631958008 45.4927978515625),shop,hearing_aids,shop,leisure
45.492256,9.18419,POINT (9.184189796447754 45.49225616455078),amenity,cafe,amenityfood,food
45.491604,9.183693,POINT (9.183692932128906 45.49160385131836),amenity,cafe,amenityfood,food
45.491077,9.18411,POINT (9.184109687805176 45.4910774230957),shop,bakery,shop,leisure
45.49341,9.184218,POINT (9.184218406677246 45.493408203125),amenity,restaurant,amenityfood,food
45.492325,9.184219,POINT (9.184219360351563 45.49232482910156),shop,massage,shop,leisure
45.507023,9.201467,POINT (9.20146656036377 45.50702285766602),shop,car,shop,leisure
45.493042,9.184846,POINT (9.184845924377441 45.4930419921875),shop,furniture,shop,leisure
45.508404,9.201279,POINT (9.201278686523438 45.50840377807617),shop,electronics,shop,leisure
45.49359,9.182313,POINT (9.182312965393066 45.49359130859375),office,company,office,office
45.493908,9.180633,POINT (9.180632591247559 45.4939079284668),shop,car_repair,shop,leisure
45.508606,9.208281,POINT (9.208280563354492 45.50860595703125),amenity,restaurant,amenityfood,food
45.492023,9.184403,POINT (9.184403419494629 45.49202346801758),amenity,bar,amenityfood,food
45.492737,9.184701,POINT (9.184700965881348 45.49273681640625),shop,gift,shop,leisure
45.507248,9.200638,POINT (9.200637817382813 45.50724792480469),shop,mobile_phone,shop,leisure
45.491684,9.18425,POINT (9.184249877929688 45.49168395996094),shop,shoes,shop,leisure
45.493286,9.183696,POINT (9.183695793151855 45.4932861328125),amenity,restaurant,amenityfood,food
45.48285,9.188467,POINT (9.188467025756836 45.48284912109375),shop,watches,shop,leisure
45.512352,9.209788,POINT (9.20978832244873 45.51235198974609),office,company,office,office
45.493374,9.181781,POINT (9.181780815124512 45.49337387084961),amenity,restaurant,amenityfood,food
45.482746,9.188291,POINT (9.188290596008301 45.48274612426758),shop,bag,shop,leisure
45.493492,9.18273,POINT (9.182729721069336 45.49349212646484),amenity,cafe,amenityfood,food
45.491722,9.183962,POINT (9.183961868286133 45.49172210693359),shop,newsagent,shop,leisure
45.511505,9.200887,POINT (9.200886726379395 45.51150512695313),shop,hairdresser,shop,leisure
45.508606,9.201434,POINT (9.201434135437012 45.50860595703125),amenity,cafe,amenityfood,food
45.44578,9.122868,POINT (9.122867584228516 45.44578170776367),amenity,fast_food,amenityfood,food
45.52819,9.175696,POINT (9.17569637298584 45.52819061279297),shop,bakery,shop,leisure
45.500706,9.171019,POINT (9.171018600463867 45.50070571899414),leisure,fitness_centre,leisure,leisure
45.50168,9.166357,POINT (9.166357040405273 45.50167846679688),shop,clothes,shop,leisure
45.445873,9.213143,POINT (9.213143348693848 45.44587326049805),amenity,cafe,amenityfood,food
45.53454,9.286502,POINT (9.286501884460449 45.53453826904297),amenity,fast_food,amenityfood,food
45.41153,9.116883,POINT (9.116883277893066 45.41152954101563),shop,car_parts,shop,leisure
45.409542,9.117215,POINT (9.117215156555176 45.40954208374023),office,company,office,office
45.406418,9.117568,POINT (9.117568016052246 45.40641784667969),office,company,office,office
45.40573,9.121312,POINT (9.121312141418457 45.40573120117188),office,company,office,office
45.34901,9.282921,POINT (9.282920837402344 45.3490104675293),amenity,restaurant,amenityfood,food
45.477146,9.201896,POINT (9.201895713806152 45.47714614868164),amenity,cafe,amenityfood,food
45.4771,9.2020035,POINT (9.202003479003906 45.47710037231445),amenity,restaurant,amenityfood,food
45.477234,9.202159,POINT (9.20215892791748 45.47723388671875),amenity,restaurant,amenityfood,food
45.47728,9.202024,POINT (9.202024459838867 45.47727966308594),amenity,restaurant,amenityfood,food
45.477196,9.202258,POINT (9.202258110046387 45.47719573974609),amenity,restaurant,amenityfood,food
45.477047,9.202116,POINT (9.202116012573242 45.47704696655273),amenity,restaurant,amenityfood,food
45.476803,9.202639,POINT (9.202638626098633 45.47680282592773),shop,clothes,shop,leisure
45.476852,9.202955,POINT (9.20295524597168 45.47685241699219),amenity,cafe,amenityfood,food
45.476444,9.202529,POINT (9.202528953552246 45.47644424438477),amenity,restaurant,amenityfood,food
45.476383,9.203965,POINT (9.203965187072754 45.47638320922852),amenity,cafe,amenityfood,food
45.497482,9.141899,POINT (9.141899108886719 45.49748229980469),amenity,fast_food,amenityfood,food
45.502274,9.139852,POINT (9.139851570129395 45.50227355957031),amenity,fast_food,amenityfood,food
45.50401,9.137315,POINT (9.137314796447754 45.50400924682617),office,company,office,office
45.504078,9.137266,POINT (9.137266159057617 45.50407791137695),office,company,office,office
45.502876,9.139178,POINT (9.139178276062012 45.50287628173828),amenity,restaurant,amenityfood,food
45.46705,9.194522,POINT (9.194521903991699 45.46704864501953),shop,department_store,shop,leisure
45.496887,9.139607,POINT (9.139607429504395 45.49688720703125),shop,chemist,shop,leisure
45.49054,9.146205,POINT (9.146204948425293 45.49053955078125),shop,perfumery,shop,leisure
45.45101,9.241281,POINT (9.241280555725098 45.45101165771484),shop,garden_centre,shop,leisure
45.45196,9.183862,POINT (9.18386173248291 45.45196151733398),shop,shoes,shop,leisure
45.45262,9.201224,POINT (9.201224327087402 45.45262145996094),shop,stationery,shop,leisure
45.556404,9.213587,POINT (9.213586807250977 45.55640411376953),shop,stationery,shop,leisure
45.476505,9.173415,POINT (9.173415184020996 45.47650527954102),amenity,fast_food,amenityfood,food
45.479687,9.183452,POINT (9.183451652526855 45.47968673706055),shop,paint,shop,leisure
45.452778,9.203506,POINT (9.203506469726563 45.45277786254883),shop,books,shop,leisure
45.462597,9.192711,POINT (9.192710876464844 45.46259689331055),shop,hearing_aids,shop,leisure
45.46334,9.189412,POINT (9.189412117004395 45.46334075927734),shop,clothes,shop,leisure
45.463024,9.189077,POINT (9.189077377319336 45.4630241394043),amenity,restaurant,amenityfood,food
45.460938,9.190892,POINT (9.190892219543457 45.4609375),office,diplomatic,office,office
45.462746,9.1933155,POINT (9.193315505981445 45.46274566650391),amenity,restaurant,amenityfood,food
45.463337,9.189025,POINT (9.189024925231934 45.46333694458008),shop,jewelry,shop,leisure
45.46277,9.193852,POINT (9.193852424621582 45.4627685546875),shop,furniture,shop,leisure
45.46298,9.193481,POINT (9.1934814453125 45.46297836303711),amenity,cafe,amenityfood,food
45.463886,9.193427,POINT (9.193427085876465 45.46388626098633),office,company,office,office
45.4625,9.190438,POINT (9.190438270568848 45.46250152587891),amenity,cafe,amenityfood,food
45.463863,9.193285,POINT (9.19328498840332 45.46386337280273),amenity,cafe,amenityfood,food
45.463203,9.189462,POINT (9.189461708068848 45.46320343017578),amenity,ice_cream,amenityfood,food
45.462597,9.192902,POINT (9.192901611328125 45.46259689331055),shop,books,shop,leisure
45.462185,9.191032,POINT (9.191032409667969 45.46218490600586),amenity,cafe,amenityfood,food
45.461926,9.190857,POINT (9.19085693359375 45.4619255065918),amenity,cafe,amenityfood,food
45.46305,9.188828,POINT (9.188828468322754 45.46305084228516),shop,hairdresser,shop,leisure
45.462902,9.193163,POINT (9.19316291809082 45.4629020690918),shop,hairdresser,shop,leisure
45.463646,9.189036,POINT (9.18903636932373 45.46364593505859),shop,hairdresser,shop,leisure
45.4622,9.190446,POINT (9.190445899963379 45.46220016479492),amenity,cafe,amenityfood,food
45.462643,9.189151,POINT (9.189150810241699 45.46264266967773),amenity,cafe,amenityfood,food
45.462597,9.193292,POINT (9.193291664123535 45.46259689331055),office,diplomatic,office,office
45.463604,9.189122,POINT (9.189122200012207 45.46360397338867),amenity,cafe,amenityfood,food
45.463226,9.188958,POINT (9.188958168029785 45.46322631835938),amenity,restaurant,amenityfood,food
45.461853,9.190748,POINT (9.19074821472168 45.46185302734375),amenity,fast_food,amenityfood,food
45.462765,9.193529,POINT (9.19352912902832 45.46276473999023),shop,books,shop,leisure
45.46205,9.19101,POINT (9.191010475158691 45.46205139160156),shop,musical_instrument,shop,leisure
45.46235,9.190435,POINT (9.190435409545898 45.46234893798828),amenity,nightclub,amenity,leisure
45.46281,9.18937,POINT (9.189370155334473 45.46281051635742),shop,shoes,shop,leisure
45.462006,9.1909485,POINT (9.190948486328125 45.46200561523438),amenity,nightclub,amenity,leisure
